series_id,obs_date,value
curve-dex|__total__,2023-04-28,4442408771.0
curve-dex|__total__,2023-04-29,4341808136.0
curve-dex|__total__,2023-04-30,4359299673.0
curve-dex|__total__,2023-05-01,4304127792.0
curve-dex|__total__,2023-05-02,4249815678.0
curve-dex|__total__,2023-05-03,4329897648.0
curve-dex|__total__,2023-05-04,4401587889.0
curve-dex|__total__,2023-05-05,4364561336.0
curve-dex|__total__,2023-05-06,4469313059.0
curve-dex|__total__,2023-05-07,4377325767.0
curve-dex|__total__,2023-05-08,4337081277.0
curve-dex|__total__,2023-05-09,4278857007.0
curve-dex|__total__,2023-05-10,4283948742.0
curve-dex|__total__,2023-05-11,4290114135.0
curve-dex|__total__,2023-05-12,4206804080.0
curve-dex|__total__,2023-05-13,4216545596.0
curve-dex|__total__,2023-05-14,4188725111.0
curve-dex|__total__,2023-05-15,4180254092.0
curve-dex|__total__,2023-05-16,4224895707.0
curve-dex|__total__,2023-05-17,4227714882.0
curve-dex|__total__,2023-05-18,4226677336.0
curve-dex|__total__,2023-05-19,4199846145.0
curve-dex|__total__,2023-05-20,4193999133.0
curve-dex|__total__,2023-05-21,4235954186.0
curve-dex|__total__,2023-05-22,4187271152.0
curve-dex|__total__,2023-05-23,4217760064.0
curve-dex|__total__,2023-05-24,4250827477.0
curve-dex|__total__,2023-05-25,4184340906.0
curve-dex|__total__,2023-05-26,4199507669.0
curve-dex|__total__,2023-05-27,4239721717.0
curve-dex|__total__,2023-05-28,4261486614.0
curve-dex|__total__,2023-05-29,4341281531.0
curve-dex|__total__,2023-05-30,4301526988.0
curve-dex|__total__,2023-05-31,4234285720.0
curve-dex|__total__,2023-06-01,4190057863.0
curve-dex|__total__,2023-06-02,4180065014.0
curve-dex|__total__,2023-06-03,4230462921.0
curve-dex|__total__,2023-06-04,4221878471.0
curve-dex|__total__,2023-06-05,4213806357.0
curve-dex|__total__,2023-06-06,4103919366.0
curve-dex|__total__,2023-06-07,4167414695.0
curve-dex|__total__,2023-06-08,4071720017.0
curve-dex|__total__,2023-06-09,4076461359.0
curve-dex|__total__,2023-06-10,3993186429.0
curve-dex|__total__,2023-06-12,3870626090.0
curve-dex|__total__,2023-06-13,3843900703.0
curve-dex|__total__,2023-06-14,3839703732.0
curve-dex|__total__,2023-06-15,3742912367.0
curve-dex|__total__,2023-06-16,3655864239.0
curve-dex|__total__,2023-06-17,3715408596.0
curve-dex|__total__,2023-06-18,3728672956.0
curve-dex|__total__,2023-06-19,3725993995.0
curve-dex|__total__,2023-06-20,3656850605.0
curve-dex|__total__,2023-06-21,3720050171.0
curve-dex|__total__,2023-06-22,3830854469.0
curve-dex|__total__,2023-06-23,3793933908.0
curve-dex|__total__,2023-06-24,3795138607.0
curve-dex|__total__,2023-06-25,3800667860.0
curve-dex|__total__,2023-06-26,3812144296.0
curve-dex|__total__,2023-06-27,3775575047.0
curve-dex|__total__,2023-06-28,3765406293.0
curve-dex|__total__,2023-06-29,3711130930.0
curve-dex|__total__,2023-06-30,3739669812.0
curve-dex|__total__,2023-07-01,3812586119.0
curve-dex|__total__,2023-07-02,3791597075.0
curve-dex|__total__,2023-07-03,3800100330.0
curve-dex|__total__,2023-07-04,3745159854.0
curve-dex|__total__,2023-07-05,3724062508.0
curve-dex|__total__,2023-07-06,3666689633.0
curve-dex|__total__,2023-07-07,3625011514.0
curve-dex|__total__,2023-07-08,3641215046.0
curve-dex|__total__,2023-07-09,3629446451.0
curve-dex|__total__,2023-07-10,3625849774.0
curve-dex|__total__,2023-07-11,3640597049.0
curve-dex|__total__,2023-07-12,3648407597.0
curve-dex|__total__,2023-07-13,3626521449.0
curve-dex|__total__,2023-07-14,3592208027.0
curve-dex|__total__,2023-07-15,3509890222.0
curve-dex|__total__,2023-07-16,3508746308.0
curve-dex|__total__,2023-07-17,3489498975.0
curve-dex|__total__,2023-07-18,3463852913.0
curve-dex|__total__,2023-07-19,3405602187.0
curve-dex|__total__,2023-07-20,3370845329.0
curve-dex|__total__,2023-07-21,3343527603.0
curve-dex|__total__,2023-07-22,3300563123.0
curve-dex|__total__,2023-07-23,3149325065.0
curve-dex|__total__,2023-07-24,3161432261.0
curve-dex|__total__,2023-07-25,3119965921.0
curve-dex|__total__,2023-07-26,3113129773.0
curve-dex|__total__,2023-07-27,3119501807.0
curve-dex|__total__,2023-07-28,3117489850.0
curve-dex|__total__,2023-07-29,3127360057.0
curve-dex|__total__,2023-07-30,3133650761.0
curve-dex|__total__,2023-07-31,1730096270.0
curve-dex|__total__,2023-08-01,1578413160.0
curve-dex|__total__,2023-08-02,1594120925.0
curve-dex|__total__,2023-08-03,1700613396.0
curve-dex|__total__,2023-08-04,2238604907.0
curve-dex|__total__,2023-08-05,2261463062.0
curve-dex|__total__,2023-08-06,2264178719.0
curve-dex|__total__,2023-08-07,2295201524.0
curve-dex|__total__,2023-08-08,2299971215.0
curve-dex|__total__,2023-08-09,2306859289.0
curve-dex|__total__,2023-08-10,2327400333.0
curve-dex|__total__,2023-08-11,2319387697.0
curve-dex|__total__,2023-08-12,2311559278.0
curve-dex|__total__,2023-08-13,2291946730.0
curve-dex|__total__,2023-08-14,2286851260.0
curve-dex|__total__,2023-08-15,2293197852.0
curve-dex|__total__,2023-08-16,2277018693.0
curve-dex|__total__,2023-08-17,2243148172.0
curve-dex|__total__,2023-08-18,2176221395.0
curve-dex|__total__,2023-08-19,2167216801.0
curve-dex|__total__,2023-08-20,2171847048.0
curve-dex|__total__,2023-08-21,2179126311.0
curve-dex|__total__,2023-08-22,2256379585.0
curve-dex|__total__,2023-08-23,2232515508.0
curve-dex|__total__,2023-08-24,2256784209.0
curve-dex|__total__,2023-08-25,2242797930.0
curve-dex|__total__,2023-08-26,2250661055.0
curve-dex|__total__,2023-08-27,2241823682.0
curve-dex|__total__,2023-08-28,2246882252.0
curve-dex|__total__,2023-08-29,2243973749.0
curve-dex|__total__,2023-08-30,2249765738.0
curve-dex|__total__,2023-08-31,2234570975.0
curve-dex|__total__,2023-09-01,2183541112.0
curve-dex|__total__,2023-09-02,2180884356.0
curve-dex|__total__,2023-09-03,2180983739.0
curve-dex|__total__,2023-09-04,2199980801.0
curve-dex|__total__,2023-09-05,2148695642.0
curve-dex|__total__,2023-09-06,2163147146.0
curve-dex|__total__,2023-09-07,2066300994.0
curve-dex|__total__,2023-09-08,2072419294.0
curve-dex|__total__,2023-09-09,2074492592.0
curve-dex|__total__,2023-09-10,2063475726.0
curve-dex|__total__,2023-09-11,2047748776.0
curve-dex|__total__,2023-09-12,2006694845.0
curve-dex|__total__,2023-09-13,2011456460.0
curve-dex|__total__,2023-09-14,1997087807.0
curve-dex|__total__,2023-09-15,2000325616.0
curve-dex|__total__,2023-09-16,2001404136.0
curve-dex|__total__,2023-09-17,2001122476.0
curve-dex|__total__,2023-09-18,2003644686.0
curve-dex|__total__,2023-09-19,2008142841.0
curve-dex|__total__,2023-09-20,1999648159.0
curve-dex|__total__,2023-09-21,1975648364.0
curve-dex|__total__,2023-09-22,1956733053.0
curve-dex|__total__,2023-09-23,1966069344.0
curve-dex|__total__,2023-09-24,1959423676.0
curve-dex|__total__,2023-09-25,1961101502.0
curve-dex|__total__,2023-09-26,1958471465.0
curve-dex|__total__,2023-09-27,1976164820.0
curve-dex|__total__,2023-09-28,1949512136.0
curve-dex|__total__,2023-09-29,1928051596.0
curve-dex|__total__,2023-09-30,1926421693.0
curve-dex|__total__,2023-10-01,1925647926.0
curve-dex|__total__,2023-10-02,1951122953.0
curve-dex|__total__,2023-10-03,1924795855.0
curve-dex|__total__,2023-10-04,1903668965.0
curve-dex|__total__,2023-10-05,1912767215.0
curve-dex|__total__,2023-10-06,1896651202.0
curve-dex|__total__,2023-10-07,1887123812.0
curve-dex|__total__,2023-10-08,1888828503.0
curve-dex|__total__,2023-10-09,1889679816.0
curve-dex|__total__,2023-10-10,1834983919.0
curve-dex|__total__,2023-10-11,1567471867.0
curve-dex|__total__,2023-10-12,1539810820.0
curve-dex|__total__,2023-10-13,1540077840.0
curve-dex|__total__,2023-10-14,1567868801.0
curve-dex|__total__,2023-10-15,1571691946.0
curve-dex|__total__,2023-10-16,1574902500.0
curve-dex|__total__,2023-10-17,1594110565.0
curve-dex|__total__,2023-10-18,1568946216.0
curve-dex|__total__,2023-10-19,1524203331.0
curve-dex|__total__,2023-10-20,1535928243.0
curve-dex|__total__,2023-10-21,1530438496.0
curve-dex|__total__,2023-10-22,1538153482.0
curve-dex|__total__,2023-10-23,1553923475.0
curve-dex|__total__,2023-10-24,1598048182.0
curve-dex|__total__,2023-10-25,1594119178.0
curve-dex|__total__,2023-10-26,1604103547.0
curve-dex|__total__,2023-10-27,1611904841.0
curve-dex|__total__,2023-10-28,1604863473.0
curve-dex|__total__,2023-10-29,1602788872.0
curve-dex|__total__,2023-10-30,1615596512.0
curve-dex|__total__,2023-10-31,1628731263.0
curve-dex|__total__,2023-11-01,1621362997.0
curve-dex|__total__,2023-11-02,1661342334.0
curve-dex|__total__,2023-11-03,1645745194.0
curve-dex|__total__,2023-11-04,1684342307.0
curve-dex|__total__,2023-11-05,1688813145.0
curve-dex|__total__,2023-11-06,1684969187.0
curve-dex|__total__,2023-11-07,1697845616.0
curve-dex|__total__,2023-11-08,1680636214.0
curve-dex|__total__,2023-11-09,1675687710.0
curve-dex|__total__,2023-11-10,1732143706.0
curve-dex|__total__,2023-11-11,1726495662.0
curve-dex|__total__,2023-11-12,1711202536.0
curve-dex|__total__,2023-11-13,1719783048.0
curve-dex|__total__,2023-11-14,1691974045.0
curve-dex|__total__,2023-11-15,1675841032.0
curve-dex|__total__,2023-11-16,1751228283.0
curve-dex|__total__,2023-11-17,1701440503.0
curve-dex|__total__,2023-11-18,1704214488.0
curve-dex|__total__,2023-11-19,1699709442.0
curve-dex|__total__,2023-11-20,1717313542.0
curve-dex|__total__,2023-11-21,1712987868.0
curve-dex|__total__,2023-11-22,1674342859.0
curve-dex|__total__,2023-11-23,1748620447.0
curve-dex|__total__,2023-11-24,1744243179.0
curve-dex|__total__,2023-11-25,1761925968.0
curve-dex|__total__,2023-11-26,1740277675.0
curve-dex|__total__,2023-11-27,1749960328.0
curve-dex|__total__,2023-11-28,1729907873.0
curve-dex|__total__,2023-11-29,1734909704.0
curve-dex|__total__,2023-11-30,1725894547.0
curve-dex|__total__,2023-12-01,1729731633.0
curve-dex|__total__,2023-12-02,1747476234.0
curve-dex|__total__,2023-12-03,1784835510.0
curve-dex|__total__,2023-12-04,1800275239.0
curve-dex|__total__,2023-12-05,1810931033.0
curve-dex|__total__,2023-12-06,1831881798.0
curve-dex|__total__,2023-12-07,1802916159.0
curve-dex|__total__,2023-12-08,1826944450.0
curve-dex|__total__,2023-12-09,1835263206.0
curve-dex|__total__,2023-12-10,1834532105.0
curve-dex|__total__,2023-12-11,1835217246.0
curve-dex|__total__,2023-12-12,1758446393.0
curve-dex|__total__,2023-12-13,1750942870.0
curve-dex|__total__,2023-12-14,1751446328.0
curve-dex|__total__,2023-12-15,1766501363.0
curve-dex|__total__,2023-12-16,1686629654.0
curve-dex|__total__,2023-12-17,1694410286.0
curve-dex|__total__,2023-12-18,1679193030.0
curve-dex|__total__,2023-12-19,1653416884.0
curve-dex|__total__,2023-12-20,1625373230.0
curve-dex|__total__,2023-12-21,1650032675.0
curve-dex|__total__,2023-12-22,1678460866.0
curve-dex|__total__,2023-12-23,1709574193.0
curve-dex|__total__,2023-12-24,1681898292.0
curve-dex|__total__,2023-12-25,1653269118.0
curve-dex|__total__,2023-12-26,1657547332.0
curve-dex|__total__,2023-12-27,1625115124.0
curve-dex|__total__,2023-12-28,1685327206.0
curve-dex|__total__,2023-12-29,1689226032.0
curve-dex|__total__,2023-12-30,1661883668.0
curve-dex|__total__,2023-12-31,1675783793.0
curve-dex|__total__,2024-01-01,1645267978.0
curve-dex|__total__,2024-01-02,1671964869.0
curve-dex|__total__,2024-01-03,1674095506.0
curve-dex|__total__,2024-01-04,1597646555.0
curve-dex|__total__,2024-01-05,1628339767.0
curve-dex|__total__,2024-01-06,1616426604.0
curve-dex|__total__,2024-01-07,1597927490.0
curve-dex|__total__,2024-01-08,1583549797.0
curve-dex|__total__,2024-01-09,1611119751.0
curve-dex|__total__,2024-01-10,1641454802.0
curve-dex|__total__,2024-01-11,1686113653.0
curve-dex|__total__,2024-01-12,1699798774.0
curve-dex|__total__,2024-01-13,1655904846.0
curve-dex|__total__,2024-01-14,1660724336.0
curve-dex|__total__,2024-01-15,1635861168.0
curve-dex|__total__,2024-01-19,1589860845.0
curve-dex|__total__,2024-01-20,1598498469.0
curve-dex|__total__,2024-01-21,1587007513.0
curve-dex|__total__,2024-01-22,1604069439.0
curve-dex|__total__,2024-01-23,2014616348.0
curve-dex|__total__,2024-01-24,1976033437.0
curve-dex|__total__,2024-01-25,1971417992.0
curve-dex|__total__,2024-01-26,1935820944.0
curve-dex|__total__,2024-01-27,1965096961.0
curve-dex|__total__,2024-01-28,1964157732.0
curve-dex|__total__,2024-01-29,1960495853.0
curve-dex|__total__,2024-01-30,1986442530.0
curve-dex|__total__,2024-01-31,1835364157.0
curve-dex|__total__,2024-02-01,1810809683.0
curve-dex|__total__,2024-02-02,1832851624.0
curve-dex|__total__,2024-02-03,1847265603.0
curve-dex|__total__,2024-02-04,1840479436.0
curve-dex|__total__,2024-02-05,1838459457.0
curve-dex|__total__,2024-02-06,1842349467.0
curve-dex|__total__,2024-02-07,1871726561.0
curve-dex|__total__,2024-02-08,1903401991.0
curve-dex|__total__,2024-02-09,1889184130.0
curve-dex|__total__,2024-02-10,1929968576.0
curve-dex|__total__,2024-02-11,1925269756.0
curve-dex|__total__,2024-02-12,1927722141.0
curve-dex|__total__,2024-02-13,1979073314.0
curve-dex|__total__,2024-02-14,1962632154.0
curve-dex|__total__,2024-02-15,2026113944.0
curve-dex|__total__,2024-02-16,2023910187.0
curve-dex|__total__,2024-02-17,2021998025.0
curve-dex|__total__,2024-02-18,2032033420.0
curve-dex|__total__,2024-02-19,2076580075.0
curve-dex|__total__,2024-02-20,2119918439.0
curve-dex|__total__,2024-02-21,2127537682.0
curve-dex|__total__,2024-02-22,2289612173.0
curve-dex|__total__,2024-02-23,2285495296.0
curve-dex|__total__,2024-02-24,2260701603.0
curve-dex|__total__,2024-02-25,2264169464.0
curve-dex|__total__,2024-02-26,2298884397.0
curve-dex|__total__,2024-02-27,2382734614.0
curve-dex|__total__,2024-02-28,2424490078.0
curve-dex|__total__,2024-02-29,2472220146.0
curve-dex|__total__,2024-03-01,2451297340.0
curve-dex|__total__,2024-03-02,2485937811.0
curve-dex|__total__,2024-03-03,2477625015.0
curve-dex|__total__,2024-03-04,2486338186.0
curve-dex|__total__,2024-03-05,2521927557.0
curve-dex|__total__,2024-03-06,2480392601.0
curve-dex|__total__,2024-03-07,2597927770.0
curve-dex|__total__,2024-03-08,2578509769.0
curve-dex|__total__,2024-03-09,2595360510.0
curve-dex|__total__,2024-03-10,2587686978.0
curve-dex|__total__,2024-03-11,2561907398.0
curve-dex|__total__,2024-03-12,2629170468.0
curve-dex|__total__,2024-03-13,2591667361.0
curve-dex|__total__,2024-03-14,2606467083.0
curve-dex|__total__,2024-03-15,2553814674.0
curve-dex|__total__,2024-03-16,2487352920.0
curve-dex|__total__,2024-03-17,2399460430.0
curve-dex|__total__,2024-03-18,2424346273.0
curve-dex|__total__,2024-03-19,2243101253.0
curve-dex|__total__,2024-03-20,2324478506.0
curve-dex|__total__,2024-03-21,2454478330.0
curve-dex|__total__,2024-03-22,2207581172.0
curve-dex|__total__,2024-03-23,2094066398.0
curve-dex|__total__,2024-03-24,2358889167.0
curve-dex|__total__,2024-03-25,2394078593.0
curve-dex|__total__,2024-03-26,2477711510.0
curve-dex|__total__,2024-03-27,2471136726.0
curve-dex|__total__,2024-03-28,2436019867.0
curve-dex|__total__,2024-03-29,2427082039.0
curve-dex|__total__,2024-03-30,2422084485.0
curve-dex|__total__,2024-03-31,2416549772.0
curve-dex|__total__,2024-04-01,2469346225.0
curve-dex|__total__,2024-04-02,2424084897.0
curve-dex|__total__,2024-04-03,2377159856.0
curve-dex|__total__,2024-04-04,2365894387.0
curve-dex|__total__,2024-04-05,2368910870.0
curve-dex|__total__,2024-04-06,2367913652.0
curve-dex|__total__,2024-04-07,2130536400.0
curve-dex|__total__,2024-04-08,2105480124.0
curve-dex|__total__,2024-04-09,2215104225.0
curve-dex|__total__,2024-04-10,2156327791.0
curve-dex|__total__,2024-04-11,2122695283.0
curve-dex|__total__,2024-04-12,2120921379.0
curve-dex|__total__,2024-04-13,2009551145.0
curve-dex|__total__,2024-04-14,1921782605.0
curve-dex|__total__,2024-04-15,1968650842.0
curve-dex|__total__,2024-04-16,1950549238.0
curve-dex|__total__,2024-04-17,1970336514.0
curve-dex|__total__,2024-04-18,1918715039.0
curve-dex|__total__,2024-04-19,1941671004.0
curve-dex|__total__,2024-04-20,1949937607.0
curve-dex|__total__,2024-04-21,1968932838.0
curve-dex|__total__,2024-04-22,1979922378.0
curve-dex|__total__,2024-04-23,1995349144.0
curve-dex|__total__,2024-04-24,1982608337.0
curve-dex|__total__,2024-04-25,1953286801.0
curve-dex|__total__,2024-04-26,1970875992.0
curve-dex|__total__,2024-04-27,1977844986.0
curve-dex|__total__,2024-04-28,2004103959.0
curve-dex|__total__,2024-04-29,2016307202.0
curve-dex|__total__,2024-04-30,1989031268.0
curve-dex|__total__,2024-05-01,1920247369.0
curve-dex|__total__,2024-05-02,1901826247.0
curve-dex|__total__,2024-05-03,1925190047.0
curve-dex|__total__,2024-05-04,1958295582.0
curve-dex|__total__,2024-05-05,1952262064.0
curve-dex|__total__,2024-05-06,1964614997.0
curve-dex|__total__,2024-05-07,1917793498.0
curve-dex|__total__,2024-05-08,1900034896.0
curve-dex|__total__,2024-05-09,1879851640.0
curve-dex|__total__,2024-05-10,1902076955.0
curve-dex|__total__,2024-05-11,1849640802.0
curve-dex|__total__,2024-05-12,1864374867.0
curve-dex|__total__,2024-05-13,1870010941.0
curve-dex|__total__,2024-05-14,1879643331.0
curve-dex|__total__,2024-05-15,1863769283.0
curve-dex|__total__,2024-05-16,1892119444.0
curve-dex|__total__,2024-05-17,1895478804.0
curve-dex|__total__,2024-05-18,1929519698.0
curve-dex|__total__,2024-05-19,1934606016.0
curve-dex|__total__,2024-05-20,1915748434.0
curve-dex|__total__,2024-05-21,2032834445.0
curve-dex|__total__,2024-05-22,2071565713.0
curve-dex|__total__,2024-05-23,2068209751.0
curve-dex|__total__,2024-05-24,2085521711.0
curve-dex|__total__,2024-05-25,2071468923.0
curve-dex|__total__,2024-05-26,2072161816.0
curve-dex|__total__,2024-05-27,2096435493.0
curve-dex|__total__,2024-05-28,2115485987.0
curve-dex|__total__,2024-05-29,2114941536.0
curve-dex|__total__,2024-05-30,2067220463.0
curve-dex|__total__,2024-05-31,2062327535.0
curve-dex|__total__,2024-06-01,2069769404.0
curve-dex|__total__,2024-06-02,2092017096.0
curve-dex|__total__,2024-06-03,2078647632.0
curve-dex|__total__,2024-06-04,2081780179.0
curve-dex|__total__,2024-06-05,2099809646.0
curve-dex|__total__,2024-06-06,2115003280.0
curve-dex|__total__,2024-06-07,2088798878.0
curve-dex|__total__,2024-06-08,2058998667.0
curve-dex|__total__,2024-06-09,2055002209.0
curve-dex|__total__,2024-06-10,2062014166.0
curve-dex|__total__,2024-06-11,2048125761.0
curve-dex|__total__,2024-06-12,2003440056.0
curve-dex|__total__,2024-06-13,2016706796.0
curve-dex|__total__,2024-06-14,2000185837.0
curve-dex|__total__,2024-06-15,1988447050.0
curve-dex|__total__,2024-06-16,2013902430.0
curve-dex|__total__,2024-06-17,2027817130.0
curve-dex|__total__,2024-06-18,1997065482.0
curve-dex|__total__,2024-06-19,1979026656.0
curve-dex|__total__,2024-06-20,2001368985.0
curve-dex|__total__,2024-06-21,1991935238.0
curve-dex|__total__,2024-06-22,1983623561.0
curve-dex|__total__,2024-06-23,1961030226.0
curve-dex|__total__,2024-06-24,1942126918.0
curve-dex|__total__,2024-06-25,1900368726.0
curve-dex|__total__,2024-06-26,1941056874.0
curve-dex|__total__,2024-06-27,1941065380.0
curve-dex|__total__,2024-06-28,1953547251.0
curve-dex|__total__,2024-06-29,1929513377.0
curve-dex|__total__,2024-06-30,1936372483.0
curve-dex|__total__,2024-07-01,1965569626.0
curve-dex|__total__,2024-07-02,1954946412.0
curve-dex|__total__,2024-07-03,1944675093.0
curve-dex|__total__,2024-07-04,1924392253.0
curve-dex|__total__,2024-07-05,1869986047.0
curve-dex|__total__,2024-07-06,1797646544.0
curve-dex|__total__,2024-07-07,1825117753.0
curve-dex|__total__,2024-07-08,1817171014.0
curve-dex|__total__,2024-07-09,1844070740.0
curve-dex|__total__,2024-07-10,1844629204.0
curve-dex|__total__,2024-07-11,1849185438.0
curve-dex|__total__,2024-07-12,1864450709.0
curve-dex|__total__,2024-07-13,1876417956.0
curve-dex|__total__,2024-07-14,1886106053.0
curve-dex|__total__,2024-07-15,1913674806.0
curve-dex|__total__,2024-07-16,1957618584.0
curve-dex|__total__,2024-07-17,1966412781.0
curve-dex|__total__,2024-07-18,1958347759.0
curve-dex|__total__,2024-07-19,1958491167.0
curve-dex|__total__,2024-07-20,1971777097.0
curve-dex|__total__,2024-07-21,1974288638.0
curve-dex|__total__,2024-07-22,1980760171.0
curve-dex|__total__,2024-07-23,1970865112.0
curve-dex|__total__,2024-07-24,1969176257.0
curve-dex|__total__,2024-07-25,1930785031.0
curve-dex|__total__,2024-07-26,1889271435.0
curve-dex|__total__,2024-07-27,1924736320.0
curve-dex|__total__,2024-07-28,1993376450.0
curve-dex|__total__,2024-07-29,2009707445.0
curve-dex|__total__,2024-07-30,2038264109.0
curve-dex|__total__,2024-07-31,2024514570.0
curve-dex|__total__,2024-08-01,2022318066.0
curve-dex|__total__,2024-08-02,2022261937.0
curve-dex|__total__,2024-08-03,1976482492.0
curve-dex|__total__,2024-08-04,1945546499.0
curve-dex|__total__,2024-08-05,1896305344.0
curve-dex|__total__,2024-08-06,1794938582.0
curve-dex|__total__,2024-08-07,1809131117.0
curve-dex|__total__,2024-08-08,1774544754.0
curve-dex|__total__,2024-08-09,1850606564.0
curve-dex|__total__,2024-08-10,1845875663.0
curve-dex|__total__,2024-08-11,1842778271.0
curve-dex|__total__,2024-08-12,1825838490.0
curve-dex|__total__,2024-08-13,1854672718.0
curve-dex|__total__,2024-08-14,1872955205.0
curve-dex|__total__,2024-08-15,1856533628.0
curve-dex|__total__,2024-08-16,1832388953.0
curve-dex|__total__,2024-08-17,1848287311.0
curve-dex|__total__,2024-08-18,1847646404.0
curve-dex|__total__,2024-08-19,1850459517.0
curve-dex|__total__,2024-08-20,1855066381.0
curve-dex|__total__,2024-08-21,1855589685.0
curve-dex|__total__,2024-08-22,1861554484.0
curve-dex|__total__,2024-08-23,1858888886.0
curve-dex|__total__,2024-08-24,1887698414.0
curve-dex|__total__,2024-08-25,1886576904.0
curve-dex|__total__,2024-08-26,1893336855.0
curve-dex|__total__,2024-08-27,1865061633.0
curve-dex|__total__,2024-08-28,1799236011.0
curve-dex|__total__,2024-08-29,1812386185.0
curve-dex|__total__,2024-08-30,1806143214.0
curve-dex|__total__,2024-08-31,1808911071.0
curve-dex|__total__,2024-09-01,1808851939.0
curve-dex|__total__,2024-09-02,1777039253.0
curve-dex|__total__,2024-09-03,1804428872.0
curve-dex|__total__,2024-09-04,1775980579.0
curve-dex|__total__,2024-09-05,1781789382.0
curve-dex|__total__,2024-09-06,1756583554.0
curve-dex|__total__,2024-09-07,1691499525.0
curve-dex|__total__,2024-09-08,1709456356.0
curve-dex|__total__,2024-09-09,1714719653.0
curve-dex|__total__,2024-09-10,1736795542.0
curve-dex|__total__,2024-09-11,1728145825.0
curve-dex|__total__,2024-09-12,1718352113.0
curve-dex|__total__,2024-09-13,1723331939.0
curve-dex|__total__,2024-09-14,1750149079.0
curve-dex|__total__,2024-09-15,1741013420.0
curve-dex|__total__,2024-09-16,1724312658.0
curve-dex|__total__,2024-09-17,1699974139.0
curve-dex|__total__,2024-09-18,1716825757.0
curve-dex|__total__,2024-09-19,1712372291.0
curve-dex|__total__,2024-09-20,1744533695.0
curve-dex|__total__,2024-09-21,1769636519.0
curve-dex|__total__,2024-09-22,1772201438.0
curve-dex|__total__,2024-09-23,1761993911.0
curve-dex|__total__,2024-09-24,1785378289.0
curve-dex|__total__,2024-09-25,1796835832.0
curve-dex|__total__,2024-09-26,1783965886.0
curve-dex|__total__,2024-09-27,1799496064.0
curve-dex|__total__,2024-09-28,1815688603.0
curve-dex|__total__,2024-09-29,1808917305.0
curve-dex|__total__,2024-09-30,1805755242.0
curve-dex|__total__,2024-10-01,1786394953.0
curve-dex|__total__,2024-10-02,1747019941.0
curve-dex|__total__,2024-10-03,1726830745.0
curve-dex|__total__,2024-10-04,1716281894.0
curve-dex|__total__,2024-10-05,1732101606.0
curve-dex|__total__,2024-10-06,1727607784.0
curve-dex|__total__,2024-10-07,1737401266.0
curve-dex|__total__,2024-10-08,1744356483.0
curve-dex|__total__,2024-10-09,1719505596.0
curve-dex|__total__,2024-10-10,1704570868.0
curve-dex|__total__,2024-10-11,1700414823.0
curve-dex|__total__,2024-10-12,1720288529.0
curve-dex|__total__,2024-10-13,1726653827.0
curve-dex|__total__,2024-10-14,1715044740.0
curve-dex|__total__,2024-10-15,1723439242.0
curve-dex|__total__,2024-10-16,1686578841.0
curve-dex|__total__,2024-10-17,1680175804.0
curve-dex|__total__,2024-10-18,1666293932.0
curve-dex|__total__,2024-10-19,1675222987.0
curve-dex|__total__,2024-10-20,1679657049.0
curve-dex|__total__,2024-10-21,1696093437.0
curve-dex|__total__,2024-10-22,1682131371.0
curve-dex|__total__,2024-10-23,1679053430.0
curve-dex|__total__,2024-10-24,1652260018.0
curve-dex|__total__,2024-10-25,1652344652.0
curve-dex|__total__,2024-10-26,1635058693.0
curve-dex|__total__,2024-10-27,1596726847.0
curve-dex|__total__,2024-10-28,1596330490.0
curve-dex|__total__,2024-10-29,1619983505.0
curve-dex|__total__,2024-10-30,1640100961.0
curve-dex|__total__,2024-10-31,1643947918.0
curve-dex|__total__,2024-11-01,1617004003.0
curve-dex|__total__,2024-11-02,1606056590.0
curve-dex|__total__,2024-11-03,1597935157.0
curve-dex|__total__,2024-11-04,1589345848.0
curve-dex|__total__,2024-11-05,1574624021.0
curve-dex|__total__,2024-11-06,1573261973.0
curve-dex|__total__,2024-11-07,1614770634.0
curve-dex|__total__,2024-11-08,1640825507.0
curve-dex|__total__,2024-11-09,1650645581.0
curve-dex|__total__,2024-11-10,1679974341.0
curve-dex|__total__,2024-11-11,1700234829.0
curve-dex|__total__,2024-11-12,1718279345.0
curve-dex|__total__,2024-11-13,1707841144.0
curve-dex|__total__,2024-11-14,1681833550.0
curve-dex|__total__,2024-11-15,1651432942.0
curve-dex|__total__,2024-11-16,1655924007.0
curve-dex|__total__,2024-11-17,1653203505.0
curve-dex|__total__,2024-11-18,1663443318.0
curve-dex|__total__,2024-11-19,1680339823.0
curve-dex|__total__,2024-11-20,1658828598.0
curve-dex|__total__,2024-11-21,1660794408.0
curve-dex|__total__,2024-11-22,1716560779.0
curve-dex|__total__,2024-11-23,1748848890.0
curve-dex|__total__,2024-11-24,1745775572.0
curve-dex|__total__,2024-11-25,1750211542.0
curve-dex|__total__,2024-11-26,1723835879.0
curve-dex|__total__,2024-11-27,1693886731.0
curve-dex|__total__,2024-11-28,1767463986.0
curve-dex|__total__,2024-11-29,1776144284.0
curve-dex|__total__,2024-11-30,1799301406.0
curve-dex|__total__,2024-12-01,1825276440.0
curve-dex|__total__,2024-12-02,1834312275.0
curve-dex|__total__,2024-12-03,1827213525.0
